Date,P,C,1B,2B,SS,3B,OF1,OF2,OF3,Total
2011-04-04,22.0,9.0,11.5,13.5,9.0,10.0,18.0,26.5,15.0,134.5
2011-04-04,20.5,18.0,8.5,20.5,20.5,12.0,6.0,11.5,15.0,132.5
2011-04-04,12.0,18.0,8.5,19.0,23.5,24.0,12.0,24.0,26.5,167.5
2011-04-04,17.0,9.0,13.0,13.5,23.5,24.0,9.0,5.5,15.0,129.5
2011-04-04,10.0,21.0,6.0,12.0,23.5,9.0,5.5,17.5,19.5,124.0
2011-04-04,5.5,18.0,8.5,12.0,10.0,24.0,5.5,5.5,24.0,113.0
2011-04-04,5.5,10.0,6.0,12.0,10.0,9.0,18.0,5.5,17.5,93.5
2011-04-04,13.0,12.0,12.0,19.0,6.0,9.0,30.0,18.0,17.5,136.5
2011-04-04,4.0,12.0,12.0,19.0,6.0,12.0,5.5,24.0,5.5,100.0
2011-04-05,4.0,5.5,29.5,5.5,19.0,9.0,8.5,6.0,6.0,93.0
2011-04-05,6.0,20.5,12.0,5.5,35.5,8.5,16.5,11.5,9.0,125.0
2011-04-05,16.5,15.0,9.0,5.5,24.0,24.0,6.0,5.5,21.0,126.5
2011-04-05,13.5,6.0,9.0,6.0,6.0,34.0,16.5,20.5,6.0,117.5
2011-04-05,5.5,17.5,9.0,9.0,15.0,24.0,13.0,9.0,5.5,107.5
2011-04-05,8.5,5.5,9.0,5.5,16.5,12.0,6.0,6.0,12.5,81.5
2011-04-05,9.0,5.5,29.5,15.0,20.5,34.0,17.5,6.0,11.5,148.5
2011-04-05,6.0,5.5,8.5,6.0,16.5,8.5,6.0,5.5,8.5,71.0
2011-04-05,9.0,15.0,8.5,15.0,24.0,33.0,14.0,9.0,8.5,136.0
2011-04-05,13.5,20.5,12.0,5.5,10.0,15.0,5.5,11.5,5.5,99.0
2011-04-06,6.0,5.5,4.5,13.0,6.0,5.0,9.0,6.0,27.0,82.0
2011-04-06,5.5,49.5,24.0,6.0,18.0,9.0,5.5,8.0,30.0,155.5
2011-04-06,12.0,9.0,45.0,24.0,5.0,14.5,6.0,6.0,9.0,130.5
2011-04-06,24.0,21.0,8.5,9.0,6.0,9.0,9.0,26.5,6.0,119.0
2011-04-06,9.0,24.0,32.5,14.5,8.5,5.0,30.0,30.0,6.0,159.5
2011-04-06,5.0,24.0,24.0,24.0,8.5,6.0,19.5,5.5,6.0,122.5
2011-04-06,8.5,6.0,30.0,13.0,30.0,21.0,6.0,12.0,5.5,132.0
2011-04-06,4.0,23.5,23.0,11.5,21.0,9.0,8.5,9.0,26.5,136.0
2011-04-06,8.0,24.0,4.5,16.0,5.0,17.5,5.5,26.5,20.5,127.5
2011-04-06,5.0,12.0,27.0,27.0,19.5,6.0,14.5,19.5,6.0,136.5
2011-04-07,9.5,5.5,5.5,9.0,33.0,16.5,13.5,15.0,12.0,119.5
2011-04-07,7.5,8.5,6.0,36.0,8.5,5.5,19.5,15.5,28.0,135.0
2011-04-07,5.5,8.5,6.0,9.0,12.0,8.5,15.0,27.0,19.5,111.0
2011-04-07,31.0,9.0,12.0,6.0,6.0,12.0,28.0,22.5,13.5,140.0
2011-04-07,7.5,6.0,9.0,6.0,15.5,21.0,14.5,9.0,5.5,94.0
2011-04-07,15.0,5.5,5.0,6.0,33.0,5.5,8.0,8.5,12.0,98.5
2011-04-07,65.0,9.0,5.5,36.0,8.5,21.0,28.0,29.5,6.0,208.5
2011-04-07,5.0,8.5,12.0,11.5,9.0,12.0,5.0,6.0,6.0,75.0
2011-04-07,24.5,9.0,12.0,11.5,10.5,5.5,8.0,5.0,6.0,92.0
2011-04-07,10.5,26.5,12.0,9.0,33.0,21.0,15.0,6.0,13.5,146.5
2011-04-08,6.0,17.5,8.5,5.0,8.5,15.0,8.5,19.5,11.0,99.5
2011-04-08,22.0,27.0,5.5,14.5,10.5,8.0,35.5,12.0,14.5,149.5
2011-04-08,8.5,11.5,6.0,5.0,11.5,8.5,10.5,14.0,9.0,84.5
2011-04-08,30.0,23.5,12.0,15.0,25.5,8.5,5.0,12.0,5.5,137.0
2011-04-08,11.0,8.5,6.0,15.0,14.0,21.0,10.5,11.5,6.0,103.5
2011-04-08,6.0,8.5,30.0,6.0,8.5,5.0,20.5,11.5,18.0,114.0
2011-04-08,5.5,9.0,5.5,41.5,8.5,21.0,15.0,12.0,5.0,123.0
2011-04-08,11.5,14.5,20.5,18.0,10.5,5.5,6.0,14.5,9.0,110.0
2011-04-08,11.0,11.5,8.5,8.0,8.5,13.5,6.0,6.0,34.5,107.5
2011-04-08,5.5,9.0,15.0,35.5,34.5,29.5,10.5,6.0,31.0,176.5
2011-04-09,4.0,24.0,5.5,14.5,5.0,9.0,6.0,5.0,8.5,81.5
2011-04-09,20.0,6.0,15.0,5.5,11.5,5.0,9.0,23.5,19.5,115.0
2011-04-09,10.5,14.5,6.0,6.0,18.0,9.0,6.0,10.5,32.0,112.5
2011-04-09,7.5,6.0,6.0,25.5,10.0,12.0,5.5,24.0,5.5,102.0
2011-04-09,10.5,6.0,15.0,15.0,6.0,8.5,6.0,5.0,9.0,81.0
2011-04-09,20.5,30.0,15.0,6.0,21.0,9.0,19.5,8.5,21.0,150.5
2011-04-09,7.0,6.0,9.0,12.0,6.0,5.5,8.5,11.5,6.0,71.5
2011-04-09,4.0,6.0,30.0,6.0,19.5,6.0,30.0,5.5,17.0,124.0
2011-04-09,5.5,6.0,6.0,8.5,18.0,9.0,6.0,23.5,10.5,93.0
2011-04-09,6.5,4.0,15.0,6.0,10.0,41.5,6.0,12.0,8.5,109.5
2011-04-10,6.0,15.0,6.0,8.5,6.0,20.5,6.0,8.5,18.0,94.5
2011-04-10,5.5,6.0,6.0,15.0,15.0,12.0,6.0,26.5,6.0,98.0
2011-04-10,4.0,5.0,4.5,9.0,19.0,12.0,8.5,18.0,27.0,107.0
2011-04-10,6.0,9.0,5.5,8.5,12.0,9.0,8.0,11.5,9.0,78.5
2011-04-10,5.5,20.5,6.0,20.0,12.0,24.0,5.5,4.0,12.0,109.5
2011-04-10,38.5,9.0,5.5,15.0,8.5,26.5,5.5,13.0,5.5,127.0
2011-04-10,6.5,5.5,4.5,19.5,30.0,9.0,23.5,5.5,29.5,133.5
2011-04-10,8.5,11.0,6.0,15.0,30.0,24.0,4.0,8.0,6.0,112.5
2011-04-10,5.5,12.0,15.0,12.0,5.5,20.5,14.5,19.5,8.0,112.5
2011-04-10,3.5,20.5,30.0,27.0,30.0,12.0,14.5,16.5,5.5,159.5
2011-04-11,11.0,11.5,9.0,11.5,16.0,6.0,5.0,15.0,44.5,129.5
2011-04-11,12.0,5.5,9.0,7.5,33.0,17.5,15.0,12.0,8.5,120.0
2011-04-11,22.5,24.0,9.0,11.5,13.5,5.5,15.0,11.5,15.0,127.5
2011-04-11,17.5,11.5,9.0,23.5,8.5,6.0,11.5,24.0,15.0,126.5
2011-04-11,11.0,24.0,8.5,11.5,6.0,8.5,31.5,25.5,12.0,138.5
2011-04-11,8.0,5.5,20.5,23.5,8.5,17.5,38.5,11.5,12.0,145.5
2011-04-11,8.0,23.0,9.0,16.5,13.5,21.0,8.0,8.5,44.5,152.0
2011-04-11,4.5,23.0,9.0,11.5,33.0,6.0,18.0,38.5,31.5,175.0
2011-04-11,10.5,24.0,20.5,11.5,26.5,12.0,38.5,6.0,24.0,173.5
2011-04-11,5.0,24.0,9.0,16.5,33.0,8.5,38.5,6.0,24.0,164.5
2011-04-12,16.5,5.5,12.0,15.0,5.5,8.5,24.0,6.0,29.5,122.5
2011-04-12,6.0,5.5,17.5,12.0,53.5,8.5,18.0,30.0,8.0,159.0
2011-04-12,12.5,5.5,14.5,11.5,20.0,9.0,6.0,40.5,26.5,146.0
2011-04-12,37.5,17.0,26.5,15.0,9.0,18.0,8.5,5.0,32.0,168.5
2011-04-12,11.0,14.5,20.5,11.0,10.5,15.0,5.0,9.0,15.0,111.5
2011-04-12,10.5,5.5,6.0,5.0,17.0,15.0,13.5,39.0,12.0,123.5
2011-04-12,31.5,9.0,16.0,25.5,9.0,12.0,9.0,18.0,21.0,151.0
2011-04-12,5.5,17.0,9.0,8.5,5.5,18.0,6.0,6.0,18.0,93.5
2011-04-12,16.5,5.5,26.5,14.5,27.0,29.5,9.0,21.0,4.5,154.0
2011-04-12,13.0,12.0,12.0,5.0,9.0,9.0,12.0,5.0,18.0,95.0
2011-04-13,4.5,33.0,27.0,9.0,15.0,15.0,5.5,8.5,22.5,140.0
2011-04-13,7.0,7.0,5.5,27.0,18.0,6.0,6.0,8.5,20.5,105.5
2011-04-13,8.0,23.0,5.5,8.5,15.0,20.5,24.0,9.0,26.5,140.0
2011-04-13,8.0,12.0,5.5,33.0,18.0,20.5,5.5,9.0,8.0,119.5
2011-04-13,25.0,5.5,10.5,8.5,19.5,11.5,6.0,9.0,12.0,107.5
2011-04-13,5.5,33.0,5.5,11.5,41.5,20.5,26.0,5.5,23.0,172.0
2011-04-13,6.0,8.5,5.5,10.0,5.5,9.0,25.0,26.0,5.5,101.0
2011-04-13,28.0,33.0,11.5,33.0,9.0,27.0,18.0,5.5,11.0,176.0
2011-04-13,5.0,33.0,32.5,8.5,9.0,15.0,12.0,20.5,6.0,141.5
2011-04-13,39.0,23.0,27.0,27.0,18.0,23.5,22.5,29.5,13.5,223.0
2011-04-14,8.5,14.5,9.0,11.5,30.0,6.0,39.0,40.0,5.5,164.0
2011-04-14,9.0,6.0,9.0,6.0,30.0,9.0,29.5,6.0,15.0,119.5
2011-04-14,15.5,21.0,24.0,6.0,6.0,5.0,23.5,17.5,6.0,124.5
2011-04-14,4.0,26.5,9.0,5.5,6.0,9.0,39.0,11.5,29.5,140.0
2011-04-14,32.0,9.0,24.0,5.5,6.0,23.5,6.0,9.0,6.0,121.0
2011-04-14,77.5,14.5,26.0,6.0,9.0,19.5,9.0,13.0,9.0,183.5
2011-04-14,9.5,11.5,11.5,6.0,9.0,12.0,20.0,20.5,11.0,111.0
2011-04-14,16.0,11.0,5.0,6.0,5.5,6.0,11.5,11.5,5.5,78.0
2011-04-14,8.5,11.5,24.0,20.5,30.0,19.5,8.5,7.5,39.0,169.0
2011-04-14,42.0,9.0,5.5,5.5,6.0,14.5,15.0,6.0,40.0,143.5
2011-04-15,10.0,23.5,5.5,6.0,13.0,33.0,27.0,12.0,9.0,139.0
2011-04-15,11.0,8.5,5.5,6.0,6.0,8.5,9.0,12.0,8.0,74.5
2011-04-15,28.5,12.0,6.0,20.5,13.0,12.0,21.0,24.0,6.0,143.0
2011-04-15,23.0,23.5,12.0,9.0,6.0,11.5,6.0,6.0,21.0,118.0
2011-04-15,7.5,17.5,21.0,9.0,5.5,5.5,5.5,11.5,9.0,92.0
2011-04-15,6.0,23.5,6.0,6.0,6.0,12.0,10.0,26.5,21.0,117.0
2011-04-15,9.0,6.0,6.0,9.0,17.5,12.0,6.0,6.0,26.5,98.0
2011-04-15,28.5,8.5,18.0,6.0,17.5,5.5,8.0,11.5,6.0,109.5
2011-04-15,6.0,6.0,5.5,9.0,6.0,33.0,36.0,26.0,26.5,154.0
2011-04-15,11.0,16.5,12.0,6.0,6.0,12.0,8.0,14.0,12.0,97.5
2011-04-16,33.5,6.0,27.0,23.0,5.0,17.5,9.0,20.5,11.5,153.0
2011-04-16,35.0,8.5,8.0,5.5,17.5,8.5,27.0,7.5,18.0,135.5
2011-04-16,13.0,15.0,6.0,8.5,5.0,12.0,43.5,5.5,12.0,120.5
2011-04-16,8.0,6.0,5.5,17.5,5.5,9.0,14.5,5.5,47.0,118.5
2011-04-16,31.0,6.0,11.5,8.5,17.5,14.5,17.5,9.0,35.5,151.0
2011-04-16,33.5,36.0,8.5,20.5,5.5,11.5,18.0,11.5,5.0,150.0
2011-04-16,5.5,6.0,15.0,18.0,18.0,21.0,6.0,5.5,6.0,101.0
2011-04-16,50.0,42.0,6.0,6.0,39.0,11.5,13.5,5.5,8.0,181.5
2011-04-16,4.0,9.0,6.0,18.0,42.0,5.0,18.0,12.0,6.0,120.0
2011-04-16,25.5,6.0,11.5,17.5,6.0,9.0,9.0,11.5,8.5,104.5
2011-04-17,4.0,11.5,8.5,27.0,15.5,6.0,8.0,5.5,24.0,110.0
2011-04-17,21.0,15.0,5.5,9.0,6.0,9.0,15.0,9.0,33.0,122.5
2011-04-17,4.0,18.0,11.0,15.0,5.5,5.5,5.5,8.0,6.0,78.5
2011-04-17,8.5,26.5,23.0,22.5,9.0,12.0,9.0,6.0,6.0,122.5
2011-04-17,7.5,15.0,6.0,5.5,8.5,9.0,13.0,10.5,9.0,84.0
2011-04-17,3.0,20.5,12.0,21.0,11.5,9.0,27.5,20.0,15.0,139.5
2011-04-17,4.0,26.5,8.5,14.5,6.0,16.5,19.5,9.0,8.5,113.0
2011-04-17,5.5,8.0,9.0,15.0,6.0,23.5,6.0,5.5,24.0,102.5
2011-04-17,8.0,27.0,27.0,21.0,9.0,5.5,12.0,24.0,21.0,154.5
2011-04-17,7.5,9.0,6.0,22.5,5.5,36.0,6.0,16.0,17.5,126.0
2011-04-18,23.0,5.5,20.5,5.5,6.0,15.0,14.5,8.0,5.5,103.5
2011-04-18,5.5,14.5,20.5,6.0,14.5,9.0,15.0,15.0,22.5,122.5
2011-04-18,4.5,6.0,12.0,6.0,11.5,9.0,24.0,15.0,22.5,110.5
2011-04-18,35.5,14.5,11.0,11.5,14.5,12.0,8.5,20.5,30.0,158.0
2011-04-18,8.5,5.5,20.5,11.5,23.5,30.0,8.5,12.0,9.0,129.0
2011-04-18,6.0,5.5,12.0,6.0,11.5,6.0,14.5,19.5,5.5,86.5
2011-04-18,10.0,18.0,11.5,6.0,8.5,6.0,19.5,21.0,8.5,109.0
2011-04-18,4.0,18.0,20.5,11.5,6.0,12.0,22.5,6.0,6.0,106.5
2011-04-18,5.5,9.0,7.5,19.5,23.5,9.0,8.0,9.0,9.0,100.0
2011-04-18,54.5,18.0,20.5,11.5,11.5,32.5,5.0,6.0,16.5,176.0
2011-04-19,31.5,21.0,18.0,9.0,8.5,5.5,5.5,17.0,36.0,152.0
2011-04-19,5.5,6.0,9.0,6.0,8.5,9.0,5.5,8.5,5.0,63.0
2011-04-19,5.5,6.0,8.5,8.0,19.5,9.0,20.5,5.5,30.0,112.5
2011-04-19,3.0,30.0,5.0,5.5,18.0,5.5,5.5,6.0,5.5,84.0
2011-04-19,38.0,17.5,8.5,5.5,5.5,19.5,6.0,15.0,9.0,124.5
2011-04-19,12.0,18.0,5.0,6.0,8.5,15.0,41.5,6.0,5.5,117.5
2011-04-19,21.5,9.0,6.0,6.0,8.5,9.0,9.0,20.5,9.0,98.5
2011-04-19,8.0,5.0,12.0,26.0,27.0,5.5,18.0,6.0,19.5,127.0
2011-04-19,29.5,9.0,8.5,18.0,11.5,10.5,5.0,20.5,11.5,124.0
2011-04-19,6.0,9.0,18.0,18.0,8.5,27.0,9.0,9.0,15.0,119.5
2011-04-20,7.0,8.5,12.0,26.5,9.0,12.0,5.5,9.0,11.5,101.0
2011-04-20,21.5,5.5,12.0,9.0,9.0,14.5,14.5,15.0,22.5,123.5
2011-04-20,3.0,11.5,7.0,6.0,9.0,6.0,8.5,23.0,21.0,95.0
2011-04-20,4.5,14.5,12.0,8.5,6.0,29.0,12.0,6.0,5.5,98.0
2011-04-20,6.5,8.5,5.5,5.5,15.0,6.0,17.0,30.0,20.0,114.0
2011-04-20,17.5,23.5,30.0,5.5,15.0,15.0,11.0,11.5,6.0,135.0
2011-04-20,50.0,27.0,12.0,8.0,6.0,6.0,20.0,33.0,8.5,170.5
2011-04-20,3.0,27.0,9.0,5.5,15.0,6.0,39.0,24.0,6.0,134.5
2011-04-20,6.5,14.5,5.0,8.5,31.5,11.5,19.5,12.0,13.0,122.0
2011-04-20,6.0,5.0,5.5,6.0,9.0,6.0,30.0,29.5,6.0,103.0
2011-04-21,8.5,8.5,26.5,9.0,17.5,6.0,6.0,27.0,8.5,117.5
2011-04-21,5.0,20.5,14.5,5.5,26.5,9.0,24.0,8.5,12.0,125.5
2011-04-21,5.5,20.5,6.0,6.0,9.0,9.0,25.5,5.5,8.5,95.5
2011-04-21,4.0,8.5,26.5,6.0,6.0,8.5,5.5,5.0,5.5,75.5
2011-04-21,33.5,8.5,24.0,6.0,6.0,9.0,9.0,5.5,38.5,140.0
2011-04-21,34.5,20.5,21.0,23.5,9.0,14.5,33.0,15.0,33.0,204.0
2011-04-21,6.0,9.0,11.0,6.0,5.0,14.5,38.5,11.0,6.0,107.0
2011-04-21,4.5,32.5,21.0,12.0,6.0,9.0,6.0,24.0,6.0,121.0
2011-04-21,8.5,9.0,6.0,25.0,6.0,36.0,33.0,5.5,6.0,135.0
2011-04-21,5.5,20.5,24.0,5.5,5.5,14.5,6.0,4.5,26.5,112.5
2011-04-22,5.5,5.5,5.0,9.0,14.5,6.0,8.5,15.0,5.5,74.5
2011-04-22,9.0,6.0,9.0,5.5,11.5,6.0,5.5,21.5,42.0,116.0
2011-04-22,23.5,5.5,9.0,33.0,18.0,9.0,27.0,17.5,26.5,169.0
2011-04-22,23.5,6.0,21.0,24.0,16.5,6.0,15.0,5.5,24.0,141.5
2011-04-22,5.5,12.0,21.0,17.5,16.5,27.0,11.0,11.5,15.0,137.0
2011-04-22,17.0,5.5,8.5,36.0,23.5,6.0,17.5,5.0,15.0,134.0
2011-04-22,26.0,12.0,9.0,9.0,18.0,6.0,5.5,5.5,16.5,107.5
2011-04-22,9.0,9.0,21.0,9.0,23.5,9.0,11.5,15.0,9.0,116.0
2011-04-22,26.0,23.5,24.0,17.5,6.0,16.5,5.5,5.5,38.5,163.0
2011-04-22,5.5,29.5,14.5,5.5,18.0,9.0,16.0,14.0,9.0,121.0
2011-04-23,32.5,9.0,21.0,5.0,40.5,24.0,9.0,6.0,8.5,155.5
2011-04-23,5.0,8.5,9.0,10.5,20.5,5.5,13.5,18.0,8.0,98.5
2011-04-23,3.0,12.0,21.0,5.5,11.5,8.5,6.0,12.0,12.0,91.5
2011-04-23,6.0,6.0,20.5,11.5,11.5,35.5,9.0,5.0,12.0,117.0
2011-04-23,8.5,12.0,15.0,10.5,11.5,8.5,29.5,51.0,11.5,158.0
2011-04-23,16.0,23.0,17.0,10.5,12.0,8.5,5.0,9.0,8.0,109.0
2011-04-23,29.5,8.0,33.0,5.0,12.0,6.0,12.5,5.5,15.0,126.5
2011-04-23,6.0,6.0,33.0,9.0,12.0,8.5,4.5,21.0,12.0,112.0
2011-04-23,11.5,5.5,21.0,13.5,12.0,8.5,9.0,18.0,4.5,103.5
2011-04-23,6.0,6.0,15.0,9.0,12.0,11.0,8.0,5.5,8.5,81.0
2011-04-24,8.0,5.5,6.0,24.0,15.0,11.5,38.5,5.0,6.0,119.5
2011-04-24,6.0,29.5,20.5,19.0,8.5,5.5,5.5,15.0,29.5,139.0
2011-04-24,38.5,6.0,20.5,8.5,9.0,12.0,41.5,27.0,17.5,180.5
2011-04-24,11.0,8.5,6.0,19.0,9.0,11.5,6.0,34.0,11.5,116.5
2011-04-24,27.5,6.0,6.0,34.5,9.0,11.5,4.5,14.0,16.5,129.5
2011-04-24,27.0,29.5,9.0,24.0,18.0,12.0,6.0,5.0,6.0,136.5
2011-04-24,14.0,6.0,8.5,24.0,9.0,8.5,5.0,8.0,6.0,89.0
2011-04-24,14.0,9.0,6.0,6.0,18.0,11.5,34.0,18.0,5.5,122.0
2011-04-24,7.0,29.5,18.0,9.0,9.0,33.0,23.0,11.5,8.5,148.5
2011-04-24,24.5,8.5,5.0,8.5,6.0,11.5,17.5,26.5,20.5,128.5
2011-04-25,43.5,13.5,9.0,16.5,11.5,6.0,5.5,14.5,37.5,157.5
2011-04-25,17.5,13.5,6.0,12.0,11.5,8.5,9.0,27.0,8.5,113.5
2011-04-25,6.0,5.5,8.5,29.5,19.0,5.0,7.0,9.0,18.0,107.5
2011-04-25,14.5,14.5,9.0,12.0,6.0,6.0,20.5,27.0,15.0,124.5
2011-04-25,5.5,13.5,5.0,9.0,19.0,12.0,6.0,5.5,6.0,81.5
2011-04-25,17.5,14.5,8.5,12.0,6.0,8.5,5.0,5.5,15.0,92.5
2011-04-25,32.0,14.5,6.0,11.5,11.5,8.5,9.0,23.5,8.5,125.0
2011-04-25,4.0,13.5,9.0,9.0,19.0,13.0,20.5,22.5,8.5,119.0
2011-04-25,8.0,14.5,5.0,15.0,6.0,9.0,5.5,18.0,5.0,86.0
2011-04-25,12.0,23.5,8.5,9.0,19.0,5.0,23.5,27.0,22.5,150.0
2011-04-26,6.0,5.0,5.5,21.0,4.5,11.0,8.5,11.0,9.0,81.5
2011-04-26,9.0,30.0,15.0,12.0,9.0,11.5,11.5,14.5,5.5,118.0
2011-04-26,25.0,22.5,20.5,5.5,11.5,21.0,8.5,12.0,9.0,135.5
2011-04-26,3.5,6.0,27.0,24.0,13.5,29.5,11.5,6.0,6.0,127.0
2011-04-26,6.0,6.0,57.0,15.0,13.5,11.0,12.0,6.0,9.0,135.5
2011-04-26,8.5,30.0,27.0,21.0,9.0,11.5,9.0,8.5,12.0,136.5
2011-04-26,4.5,15.0,8.5,12.0,5.5,11.0,14.5,8.5,6.0,85.5
2011-04-26,6.0,11.0,21.0,12.0,9.0,7.5,13.0,35.5,5.0,120.0
2011-04-26,6.0,13.0,24.0,5.5,13.5,11.5,8.5,12.0,11.5,105.5
2011-04-26,16.5,9.0,5.5,8.0,5.5,7.5,9.0,8.5,8.5,78.0
2011-04-27,10.0,17.5,12.0,5.5,5.5,8.5,9.0,6.0,6.0,80.0
2011-04-27,27.5,15.0,9.0,8.5,6.0,6.0,32.5,9.0,5.0,118.5
2011-04-27,3.5,15.0,5.5,6.0,11.5,24.0,6.0,24.0,8.5,104.0
2011-04-27,8.5,6.0,23.0,21.0,5.5,24.0,12.0,26.5,5.0,131.5
2011-04-27,30.5,5.5,11.0,18.0,23.5,5.0,9.0,12.0,11.5,126.0
2011-04-27,25.5,17.5,14.5,13.0,11.5,5.0,6.0,32.5,8.5,134.0
2011-04-27,6.0,5.5,5.5,21.0,15.0,13.5,9.0,6.0,14.5,96.0
2011-04-27,6.0,15.0,18.0,14.5,9.0,9.0,8.5,9.0,8.0,97.0
2011-04-27,20.5,5.5,14.5,24.0,23.5,5.0,6.0,26.5,6.0,131.5
2011-04-27,3.5,8.5,18.0,17.5,11.5,14.0,21.0,8.0,11.5,113.5
2011-04-28,3.0,23.5,6.0,8.5,6.0,9.0,9.0,45.0,5.5,115.5
2011-04-28,11.5,6.0,8.0,18.0,11.5,18.0,6.0,6.0,8.5,93.5
2011-04-28,4.5,5.5,23.5,8.5,11.5,9.0,9.0,23.5,12.0,107.0
2011-04-28,23.0,11.0,6.0,8.5,41.5,6.0,33.0,8.5,43.0,180.5
2011-04-28,6.0,5.5,23.5,13.5,27.0,13.5,24.0,5.5,9.5,128.0
2011-04-28,10.5,5.5,9.0,8.5,41.5,13.5,27.0,63.0,9.0,187.5
2011-04-28,5.0,11.0,6.0,67.5,8.5,9.0,6.0,6.0,45.0,164.0
2011-04-28,5.0,5.5,14.5,18.0,12.0,21.0,9.0,6.0,23.5,114.5
2011-04-28,3.0,26.5,5.0,5.5,6.0,21.0,33.0,45.0,23.5,168.5
2011-04-28,29.5,30.0,14.5,12.0,6.0,6.0,9.0,11.0,63.0,181.0
2011-04-29,8.0,9.0,32.5,20.5,22.5,6.0,9.0,16.0,5.5,129.0
2011-04-29,6.0,12.0,5.0,6.0,8.5,5.0,11.5,21.0,21.0,96.0
2011-04-29,9.5,24.0,12.0,8.5,12.0,11.5,26.5,9.0,26.5,139.5
2011-04-29,18.5,8.5,6.0,11.5,10.0,18.0,11.5,5.0,26.5,115.5
2011-04-29,6.0,15.0,33.0,6.0,25.5,18.0,12.0,26.5,42.0,184.0
2011-04-29,5.5,9.0,6.0,21.0,14.5,6.0,12.0,11.5,23.5,109.0
2011-04-29,3.0,8.5,15.0,20.5,8.5,11.5,43.5,6.0,11.0,127.5
2011-04-29,18.0,24.0,8.5,16.0,15.0,6.0,8.5,24.0,43.5,163.5
2011-04-29,19.0,20.5,53.5,16.5,10.0,8.0,12.0,42.0,24.0,205.5
2011-04-29,7.5,9.0,53.5,51.0,8.5,11.5,27.0,9.0,9.0,186.0
2011-04-30,3.0,9.0,8.5,11.5,6.0,6.0,8.0,24.0,20.5,96.5
2011-04-30,3.0,26.5,25.5,6.0,5.0,18.0,20.5,6.0,18.0,128.5
2011-04-30,8.5,9.0,11.5,12.0,34.5,5.0,5.5,6.0,12.0,104.0
2011-04-30,6.5,6.0,30.0,14.5,5.0,10.0,13.0,8.0,9.0,102.0
2011-04-30,18.0,6.0,26.0,6.0,5.0,12.0,5.5,12.0,14.5,105.0
2011-04-30,8.5,6.0,9.0,9.0,11.5,9.0,11.5,6.0,13.5,84.0
2011-04-30,8.0,6.0,6.0,5.0,12.0,5.5,6.0,9.0,8.5,66.0
2011-04-30,6.0,6.0,6.0,5.0,5.0,12.0,6.0,6.0,5.0,57.0
2011-04-30,27.0,9.0,25.5,12.0,11.5,9.0,24.0,8.5,6.0,132.5
2011-04-30,3.0,6.0,26.0,12.5,14.0,5.0,14.5,26.5,15.0,122.5
2011-05-01,8.5,33.0,12.0,21.0,11.5,13.5,29.5,9.0,20.5,158.5
2011-05-01,16.0,5.5,11.5,4.5,6.0,6.0,17.5,5.0,8.5,80.5
2011-05-01,3.5,8.0,11.5,16.0,6.0,22.0,6.0,5.5,11.0,89.5
2011-05-01,5.0,21.0,21.0,5.0,6.0,6.0,8.5,34.0,6.0,112.5
2011-05-01,21.5,21.0,21.0,16.0,27.0,14.5,11.5,9.0,5.5,147.0
2011-05-01,8.5,15.0,5.5,8.5,27.0,6.0,9.5,11.5,7.5,99.0
2011-05-01,23.5,5.5,14.0,5.5,23.5,11.5,5.0,5.0,15.5,109.0
2011-05-01,6.0,5.5,9.0,5.5,5.0,14.5,8.5,26.5,5.5,86.0
2011-05-01,39.5,9.0,8.5,6.0,33.0,22.0,27.0,12.0,13.5,170.5
2011-05-01,7.5,6.0,14.0,4.5,11.5,36.0,33.0,15.0,8.5,136.0
2011-05-02,33.0,8.0,9.0,12.0,12.0,9.0,14.0,8.5,29.0,134.5
2011-05-02,6.0,8.0,33.0,12.0,21.0,4.5,24.0,24.0,16.0,148.5
2011-05-02,22.5,6.0,5.5,6.0,5.5,5.5,9.0,27.0,6.0,93.0
2011-05-02,8.5,8.0,12.0,16.0,12.0,14.5,8.5,6.0,24.0,109.5
2011-05-02,14.5,9.0,33.0,9.5,12.0,17.0,6.0,5.5,23.5,130.0
2011-05-02,12.5,8.5,9.0,6.0,5.5,15.0,6.0,38.5,9.0,110.0
2011-05-02,4.0,24.0,12.0,17.5,12.0,5.5,8.5,5.5,9.0,98.0
2011-05-02,8.0,5.0,5.5,24.0,21.0,4.5,6.0,18.5,33.0,125.5
2011-05-02,13.0,9.0,12.0,6.0,9.0,5.5,13.0,23.5,9.0,100.0
2011-05-02,42.0,5.5,48.0,15.0,6.0,26.5,9.0,13.0,19.5,184.5
2011-05-03,52.5,6.0,6.0,17.5,31.5,36.0,40.5,9.0,15.0,214.0
2011-05-03,8.5,17.0,12.0,6.0,23.5,8.5,6.0,13.0,13.0,107.5
2011-05-03,6.5,5.0,6.0,15.0,19.0,18.0,9.0,40.5,11.5,130.5
2011-05-03,9.0,9.0,26.5,11.5,16.5,8.0,9.0,5.5,5.5,100.5
2011-05-03,5.0,5.0,21.0,6.0,6.0,15.0,11.5,12.0,13.0,94.5
2011-05-03,5.0,12.0,9.0,6.0,10.0,12.0,6.0,6.0,26.5,92.5
2011-05-03,5.5,9.0,26.5,15.0,5.5,12.0,13.0,6.0,19.0,111.5
2011-05-03,23.5,26.5,26.5,6.0,14.5,8.5,6.0,40.5,11.0,163.0
